PersonalChecking,,7/17/17,,VANGUARD BUY     INVESTMENT ***********1925,Retirement Contributions,-541.66,
ChasePersonalCredit,,7/18/17,,AMERICAN CIVIL LIBERTIES,Charitable Giving,-50,
ChasePersonalCredit,,7/18/17,YNR MARKETING LLC Parts for Enagic,YNR MARKETING LLC,Healthcare/Medical,-56.95,
ChasePersonalCredit,,7/18/17,,PERFORMANCE BIKE SHOP,Hobbies,-116.58,
ChasePersonalCredit,,7/18/17,THE HOME DEPOT #4641 Aerator Thingy,THE HOME DEPOT #4641,Home Improvement,-6.57,
ChasePersonalCredit,,7/18/17,,VERIZON*RECURRING PAY,Telephone Services,-81.18,
PersonalChecking,,7/18/17,,ALLY BANK        ACCT FUND  ***********3937,Deposits,-50000,
PersonalChecking,,7/18/17,,USAA FUNDS TRANSFER TO SAVINGS,Deposits,-100000,
PersonalChecking,,7/18/17,,USAA FUNDS TRANSFER TO SAVINGS,Deposits,-100000,
PersonalChecking,,7/18/17,,USAA FUNDS TRANSFER TO SAVINGS,Deposits,-24558.61,
PersonalSavings,,7/18/17,,INTERNET DEPOSIT~~x3045~~~~x1170~~0~~~~0118,Deposits,100000,
PersonalSavings,,7/18/17,,USAA FUNDS TRANSFER CR~~x3045~~~~x1171~~0~~xxxxxx5772~~0303,Deposits,100000,
PersonalSavings,,7/18/17,,USAA FUNDS TRANSFER CR~~x3045~~~~x1172~~0~~xxxxxx6805~~0303,Deposits,24558.61,
ChasePersonalCredit,,7/19/17,,BUBBLES #2289,Personal Care,-47,
PersonalChecking,,7/19/17,Reimb half of Termite Treatment Old House,DEPOSIT@MOBILE,Home Maintenance,372.5,
PersonalChecking,,7/19/17,,ACH - FID BKG SVC LLC MONEYLINE,Service Charges/Fees,-29,
PersonalChecking,,7/19/17,,AMERICAN DISPOSA ONLINE PMT ***********3POS,Utilities,-11.35,
BusinessChecking,,7/20/17,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...2898,Credit Card Payments,-259.61,
BusinessSparkVisa,,7/20/17,,CAPITAL ONE AUTOPAY PYMT AuthDate 25-J UN AuthDate 25-J UN,Credit Card Payments,259.61,
ChasePersonalCredit,,7/21/17,,HARRIS TEETER #0081,Groceries,14.83,
ChasePersonalCredit,,7/21/17,,HARRIS TEETER #0081,Groceries,-35.93,
ChasePersonalCredit,,7/21/17,,HARRIS TEETER #0081,Groceries,-79.14,
ChasePersonalCredit,,7/21/17,,USAA INSURANCE PYMT,Insurance,-82.6,
JointChecking,,7/21/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-57,
PersonalChecking,,7/21/17,,FID BKG SVC LLC  MONEYLINE  ***********5W7L,Deposits,-750000,
PersonalChecking,,7/21/17,,COURTESY NSF FEE RFND,Service Charges/Fees,29,
ChasePersonalCredit,,7/23/17,,WHOLEFDS RES x0061,Groceries,-25.8,
PaypalManual,,7/23/17,,To USAA checking,Transfers,-1156.48,
BusinessChecking,,7/24/17,,ACH deposit BEACON HILL STAF PAYABLES CONNECTIONS AT WORK  L CONNECTIONSATWO,Business Income,2400,
ChasePersonalCredit,,7/24/17,,MICROSOFT *STORE,Online Services,-69.99,
PersonalChecking,,7/24/17,,PAYPAL           TRANSFER   ***********LDGN,Transfers,1156.48,
ChasePersonalCredit,,7/25/17,,STARBUCKS CARD RELOAD,Dining,-10,
ChasePersonalCredit,,7/25/17,,STARBUCKS CARD RELOAD,Dining,-10,
ChasePersonalCredit,,7/25/17,,STARBUCKS STORE x0742,Restaurants/Dining,-2.09,
JointChecking,,7/25/17,,PENDER VETERINARY CENT   FAIRFAX      VA,Pets/Pet Care,-299.41,
PersonalChecking,,7/25/17,,FCWA             ONLINE PMT ***********3POS,Utilities,-98.45,
BusinessChecking,,7/26/17,,Recur Debit Card Purchase GOOGLE DOMAINS xxx xxx 3987 CA,Online Services,-5,
ChasePersonalCredit,,7/26/17,,HARRIS TEETER #0081,Groceries,-7.09,
JointChecking,,7/26/17,,INTEREST PAID,Interest,0.12,
PersonalChecking,,7/26/17,,PENTAGON FEDERAL TRIAL CR   ***********4612,Transfers,0.4,
PersonalChecking,,7/26/17,,PENTAGON FEDERAL TRIAL CR   ***********4612,Transfers,0.06,
ChasePersonalCredit,,7/27/17,,CLEAN LEARNING,Books related to work,-36.43,
ChasePersonalCredit,,7/27/17,,HARRIS TEETER #0081,Groceries,-21.73,
ChasePersonalCredit,,7/27/17,YNR MARKETING LLC - Faucet Adapter,YNR MARKETING LLC,Healthcare/Medical,-46.95,
ChasePersonalCredit,,7/27/17,THE HOME DEPOT faucet,THE HOME DEPOT #4641,Home Improvement,-97.52,
ChasePersonalCredit,,7/27/17,,FANNIE MAE CRExxxx9372,Restaurants/Dining,-3.49,
ChasePersonalCredit,,7/28/17,,COSTCO GAS #0204,Gasoline/Fuel,-25.58,
ChasePersonalCredit,,7/28/17,,COSTCO WHSE #0204,Groceries,-101.48,
ChasePersonalCredit,,7/28/17,,HARRIS TEETER #0081,Groceries,-3.8,
ChasePersonalCredit,,7/28/17,,LINDA DRESSLER MD,Healthcare/Medical,-30,
ChasePersonalCredit,,7/28/17,,LOAVES AND LEAVES CAFE,Restaurants/Dining,-7.95,
ChasePersonalCredit,,7/30/17,,Amazon.com,Groceries,-15.89,
ChasePersonalCredit,,7/30/17,,HARRIS TEETER #0081,Groceries,-28.32,
ChasePersonalCredit,,7/30/17,,WHOLEFDS RES x0061,Groceries,-23,
ChasePersonalCredit,,7/30/17,,DELTA DENTAL OF VIRGIN,Health Insurance Premium,-22.5,
ChasePersonalCredit,,7/30/17,,Larmour Chiropractic,Healthcare/Medical,-60,
ChasePersonalCredit,,7/30/17,,AmazonPrime Membership,Online Services,-99,
ChasePersonalCredit,,7/30/17,,APL* ITUNES.COM/BILL,Online Services,-59.99,
ChasePersonalCredit,,7/30/17,,LA MADELEINE #027,Restaurants/Dining,-6.55,
BusinessChecking,,7/31/17,,ACH deposit BEACON HILL STAF PAYABLES CONNECTIONS AT WORK  L CONNECTIONSATWO,Business Income,2400,
ChasePersonalCredit,,7/31/17,,ATHLETA US 4866,Clothing/Shoes,21.19,
ChasePersonalCredit,,8/2/17,,MON AMI RESTON,Restaurants/Dining,-5.19,
PersonalChecking,,8/2/17,,PENTAGON FEDERAL TRIAL DR   ***********4612,Transfers,-0.46,
BusinessSparkVisa,,8/4/17,,AMAZON MKTPLACE PMTS AMZN.COM/BILL WA x8109 USA,Books related to work,-10.13,
ChasePersonalCredit,,8/6/17,,SQ *SUNNYSIDE VENTURES  L,Groceries,-15.25,
ChasePersonalCredit,,8/6/17,,TOIGO ORCHARDS,Groceries,-6.9,
ChasePersonalCredit,,8/6/17,,WEGMANS # 016,Groceries,-41.26,
ChasePersonalCredit,,8/6/17,,Larmour Chiropractic,Healthcare/Medical,-40,
ChasePersonalCredit,,8/6/17,,APL* ITUNES.COM/BILL,Online Services,-0.99,
ChasePersonalCredit,,8/6/17,,PENDER VETERINARY CENT,Pets/Pet Care,-15.2,
BusinessChecking,,8/7/17,,ACH deposit BEACON HILL STAF PAYABLES CONNECTIONS AT WORK  L CONNECTIONSATWO,Business Income,2400,
ChasePersonalCredit,,8/7/17,,AMC WORLDGATE 9 #0367,Entertainment,-28.58,
ChasePersonalCredit,,8/7/17,,HARRIS TEETER #0081,Groceries,-42.29,
ChasePersonalCredit,,8/7/17,,NATIONAL MALL PARKING,Parking,-6,
PersonalChecking,,8/7/17,,DOMINION VA POWE ONLINE PMT ***********6NEG,Utilities,-64,
PersonalChecking,,8/8/17,,NOVEC            ONLINE PMT ***********3POS,Utilities,-354.9,
ChasePersonalCredit,,8/9/17,,COSTCO GAS #0204,Gasoline/Fuel,-21.74,
ChasePersonalCredit,,8/9/17,,COSTCO WHSE #0204,Groceries,-107.97,
ChasePersonalCredit,,8/9/17,,SAFEWAY STORExxxx0059,Groceries,-23.2,
ChasePersonalCredit,,8/9/17,,0723 EXTRA SPACE STORA,Rent,-95,
ChasePersonalCredit,,8/10/17,,HARRIS TEETER #0081,Groceries,-19.36,
ChasePersonalCredit,,8/10/17,,WHOLEFDS RES x0061,Groceries,-5.11,
ChasePersonalCredit,,8/10/17,,EZPASS VIRGINIxxxx0022,Other Transportation,-35,
ChasePersonalCredit,,8/10/17,,AIRBNB * HMMCQNJQMX,Travel - Lodging,-228.11,
JointChecking,,8/10/17,,BLACKWOOD VETERINARY S   xxx-xxx-8844 VA,Pets/Pet Care,-62.41,
ChasePersonalCredit,,8/11/17,,TICKETS* WOLF TRAP FD,Entertainment,-114.5,
ChasePersonalCredit,,8/11/17,,AT&amp;T*BILL PAYMENT,Telephone Services,-55.8,
PaypalManual,,8/11/17,,Paypal Reimb,Business Miscellaneous,32.34,
ChasePersonalCredit,,8/13/17,,EXXONMOBIL xxxx3356,Gasoline/Fuel,-1.22,
ChasePersonalCredit,,8/13/17,,EXXONMOBIL xxxx3356,Gasoline/Fuel,-21.64,
ChasePersonalCredit,,8/13/17,,SHEETZ xxxx2386,Gasoline/Fuel,-13.9,
ChasePersonalCredit,,8/13/17,,CLEAN LEARNING,Training,-4003.65,
BusinessChecking,,8/14/17,,ACH deposit BEACON HILL STAF PAYABLES CONNECTIONS AT WORK  L CONNECTIONSATWO,Business Income,1320,
BusinessSparkVisa,,8/14/17,TARGET Kindle,TARGET xxxx2723 STERLING VA x0166 USA,Business Miscellaneous,-72.17,
ChasePersonalCredit,,8/14/17,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,5419.14,
ChasePersonalCredit,,8/14/17,,WEGMANS #007,Groceries,-56.88,
ChasePersonalCredit,,8/14/17,,AMAZON MKTPLACE PMTS,Home Maintenance,-13.99,
ChasePersonalCredit,,8/15/17,,PEAKSOFOTTERLODGINGFRO,Travel - Lodging,-54.5,
JointChecking,,8/15/17,,Amazon.com               AMZN.COM BILLWA,Pets/Pet Care,-16.21,
PersonalChecking,,8/15/17,,CHASE CREDIT CRD AUTOPAY    ***********4787,Credit Card Payments,-5419.14,
PersonalSavings,,8/15/17,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,53.52,
BusinessSparkVisa,,8/16/17,STAPLES work backpack and case for Kindle,STAPLES xxxx6103 RESTON VA x0190 USA,Office Supplies,-61.19,
ChasePersonalCredit,,8/16/17,,VERIZON*RECURRING PAY,Telephone Services,-67.88,
PersonalChecking,,8/16/17,,INTEREST PAID,Interest,1.18,
PersonalChecking,,8/16/17,,VANGUARD BUY     INVESTMENT ***********1925,Retirement Contributions,-541.66,
BusinessSparkVisa,,8/17/17,,IAD DULLES PAY AND GO 34 DULLES VA x0166 USA,Parking,-6,
ChasePersonalCredit,,8/17/17,,AMERICAN CIVIL LIBERTIES,Charitable Giving,-50,
ChasePersonalCredit,,8/17/17,,LINDA DRESSLER MD,Healthcare/Medical,-206.44,
JointChecking,,8/17/17,,HELPING HANDS VETERINA   RICHMOND     VA,Pets/Pet Care,-2000,
ChasePersonalCredit,,8/18/17,,Amazon.com - HDMI cables,Business Miscellaneous,-5.82,
PersonalChecking,,8/18/17,Jessica Arnold,CHECK # 0xxxxx1078,Home Improvement,-775,
PersonalChecking,,8/18/17,,BENEFITWALLET    CLAIMS     ***********5973,HSA Funding and Reimb,206.44,
ChasePersonalCredit,,8/20/17,,STARBUCKS CARD RELOAD,Dining,-25,
ChasePersonalCredit,,8/20/17,,APL* ITUNES.COM/BILL,Online Services,-3.99,
BusinessChecking,,8/21/17,,ACH deposit BEACON HILL STAF PAYABLES CONNECTIONS AT WORK  L CONNECTIONSATWO,Business Income,600,
BusinessChecking,,8/21/17,UNITED sept Liverpool trip ,Debit Card Purchase UNITED xxx xxx 2732 TX,Other Transportation,-171.96,
ChasePersonalCredit,,8/21/17,,Lulu,Dining,-16.94,
ChasePersonalCredit,,8/21/17,,EXXONMOBIL xxxx9563,Gasoline/Fuel,-12.39,
ChasePersonalCredit,,8/21/17,,CAFE BONAPARTE,Groceries,-63.9,
ChasePersonalCredit,,8/21/17,,HARRIS TEETER #0081,Groceries,-42.25,
ChasePersonalCredit,,8/21/17,,SAFEWAY STORExxxx2765,Groceries,-14.99,
ChasePersonalCredit,,8/22/17,,VA DMV FAIR OAKS CSC,Automotive Expenses,-25,
ChasePersonalCredit,,8/22/17,,COSTCO GAS #0204,Gasoline/Fuel,-19.29,
ChasePersonalCredit,,8/22/17,,COSTCO WHSE #0204,Groceries,-57.97,
ChasePersonalCredit,,8/22/17,,COSTCO WHSE #0204,Groceries,-140.29,
ChasePersonalCredit,,8/22/17,,USAA INSURANCE PYMT,Insurance,-77.7,
PersonalChecking,,8/22/17,NVC Focussing,CHECK # 0xxxxx1054,Training,-126,
ChasePersonalCredit,,8/23/17,,WIYGUL AUTOMOTIVE CLINIC,Automotive Expenses,-28,
ChasePersonalCredit,,8/23/17,,Amazon.com,Books related to work,-42.33,
ChasePersonalCredit,,8/23/17,,Amazon.com,Books related to work,-13.47,
ChasePersonalCredit,,8/23/17,,HARRIS TEETER #0081,Groceries,-35.93,
ChasePersonalCredit,,8/23/17,,WAL-MART #5880,Groceries,-28.04,
ChasePersonalCredit,,8/24/17,,CAREFIRST BLUECROSS BLUES,Health Insurance Premium,-1558.08,
ChasePersonalCredit,,8/24/17,,Larmour Chiropractic,Healthcare/Medical,-40,
ChasePersonalCredit,,8/25/17,,DEPARTMENT MOTOR VEHICLES,Tax - Honda,-112.5,
JointChecking,,8/25/17,,CLIFTON-CENTREVILLE AN   CENTREVILLE  VA,Pets/Pet Care,-108.9,
JointChecking,,8/25/17,,CLIFTON-CENTREVILLE AN   CENTREVILLE  VA,Pets/Pet Care,-24.8,
ChasePersonalCredit,,8/27/17,,NETWORK AFTER WORK WEB,Conference,-15,
ChasePersonalCredit,,8/27/17,,SQ *REID'S ORCHARD,Groceries,-5.5,
ChasePersonalCredit,,8/27/17,,SQ *WANDA CATLETT GOSQ.CO,Groceries,-8.97,
ChasePersonalCredit,,8/27/17,,SQ *GEORGETOWN SOAPS GOSQ,Personal Care,-6.36,
BusinessChecking,,8/28/17,,Recur Debit Card Purchase GOOGLE DOMAINS xxx xxx 3987 CA,Online Services,-5,
ChasePersonalCredit,,8/28/17,,HARRIS TEETER #0081,Groceries,-67.46,
JointChecking,,8/28/17,,INTEREST PAID,Interest,0.13,
JointChecking,,8/28/17,,HARRIS TEETER #0081      RESTON       VA,Pets/Pet Care,-14.83,
JointChecking,,8/28/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-107.03,
JointChecking,,8/28/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-19.07,
JointChecking,,8/28/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,107.03,
JointChecking,,8/28/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,19.07,
PersonalChecking,,8/28/17,,USAA FUNDS TRANSFER CR,Transfers,57.97,
ChasePersonalCredit,,8/29/17,,DELTA DENTAL OF VIRGIN,Health Insurance Premium,-22.5,
ChasePersonalCredit,,8/29/17,,USPS PO xxxxxx0193,Postage and Shipping,-8.35,
ChasePersonalCredit,,8/29/17,,TRAVEL INSURANCE POLICY,Other Transportation,-21.83,
ChasePersonalCredit,,8/29/17,,UNITED xxxxxxxxx8193,Other Transportation,-379.6,
ChasePersonalCredit,,8/30/17,,SQ *THE JAVA SHACK,Restaurants/Dining,-3.18,
ChasePersonalCredit,,9/1/17,,SUNSET HILLS AUTOMOTIV,Automotive Expenses,-88.53,
ChasePersonalCredit,,9/1/17,,ANNUAL MEMBERSHIP FEE,Online Services,-95,
ChasePersonalCredit,,9/1/17,,AIRBNB * HMDCP3NY4R,Travel - Lodging,-178.97,
ChasePersonalCredit,,9/1/17,,AIRBNB * HMDCP3NY4R,Travel - Lodging,159.7,
JointChecking,,9/1/17,,CLIFTON-CENTREVILLE AN   CENTREVILLE  VA,Pets/Pet Care,-125.8,
PersonalSavings,,9/1/17,,USAA FUNDS TRANSFER DB,Transfers,-99999.99,
ChasePersonalCredit,,9/3/17,,AMAZON MKTPLACE PMTS,Books related to work,-14.99,
ChasePersonalCredit,,9/3/17,,AMAZON MKTPLACE PMTS,Books related to work,-8.99,
ChasePersonalCredit,,9/4/17,,BLOOMINGDALES TYSONS CRN,Gifts,-10.58,
ChasePersonalCredit,,9/4/17,,COSTCO WHSE #0204,Groceries,-102.63,
BusinessChecking,,9/5/17,,Paid Check,Training,-3494,
ChasePersonalCredit,,9/5/17,,LOWES #xx274*,Home Improvement,-29.62,
PersonalChecking,,9/5/17,,USAA FUNDS TRANSFER DB,Gifts,-500,
PersonalChecking,,9/5/17,,CHECK # 0xxxxx1045,Rent,-3194.65,
ChasePersonalCredit,,9/6/17,,CHIC ENVY CONSIGNMENT,Clothing/Shoes,-80.56,
ChasePersonalCredit,,9/6/17,,APL* ITUNES.COM/BILL,Online Services,-0.99,
ChasePersonalCredit,,9/7/17,,SUNOCO xxxxxx8601,Gasoline/Fuel,-25.64,
ChasePersonalCredit,,9/7/17,,Larmour Chiropractic,Healthcare/Medical,-40,
PersonalSavings,,9/7/17,,FUNDS TRANSFER RETURN,Transfers,99999.99,
PersonalChecking,,9/8/17,,USAA FUNDS TRANSFER CR,Transfers,200000,
PersonalSavings,,9/8/17,,USAA FUNDS TRANSFER DB,Transfers,-200000,
ChasePersonalCredit,,9/10/17,,SQ *GEORGETOWN SOAPS GOSQ,Gifts,-19.08,
ChasePersonalCredit,,9/10/17,,HARRIS TEETER #0081,Groceries,-10,
ChasePersonalCredit,,9/10/17,,HARRIS TEETER #0081,Groceries,-19.62,
ChasePersonalCredit,,9/10/17,,SQ *78 ACRES  LLC,Groceries,-10,
ChasePersonalCredit,,9/10/17,,SQ *COLONIAL KETTLE CORN,Groceries,-6.24,
ChasePersonalCredit,,9/10/17,,NORDVPN.COM,Online Services,-79,
ChasePersonalCredit,,9/10/17,,SQ *GEORGETOWN SOAPS GOSQ,Personal Care,-6.36,
ChasePersonalCredit,,9/10/17,,0723 EXTRA SPACE STORA,Rent,-95,
ChasePersonalCredit,,9/10/17,AIRBNB * London,AIRBNB * HMCHW9QHK4,Travel - Lodging,-258.38,
ChasePersonalCredit,,9/11/17,,EZPASS VIRGINIxxxx0022,Other Transportation,-35,
PersonalChecking,,9/11/17,,ALLY BANK        $TRANSFER  ***********0299,Transfers,-25000,
PersonalChecking,,9/11/17,,ALLY BANK        $TRANSFER  ***********0709,Transfers,-25000,
PersonalChecking,,9/11/17,,ALLY BANK        $TRANSFER  ***********8963,Transfers,-50000,
PersonalChecking,,9/11/17,,ALLY BANK        $TRANSFER  ***********9525,Transfers,-50000,
PersonalChecking,,9/11/17,,ALLY BANK        $TRANSFER  ***********9877,Transfers,-50000,
ChasePersonalCredit,,9/12/17,,TRUE FOOD MOSAIC,Restaurants/Dining,-37.46,
ChasePersonalCredit,,9/13/17,,WHOLEFDS RES x0061,Groceries,-8.19,
ChasePersonalCredit,,9/13/17,,AT&amp;T*BILL PAYMENT,Telephone Services,-55.8,
ChasePersonalCredit,,9/13/17,UNITED changed flight,UNITED xxxxxxxxx4273,Other Transportation,-125,
JointChecking,,9/13/17,,BLACKWOOD VETERINARY S   xxx-xxx-8844 VA,Pets/Pet Care,-69.33,
BusinessChecking,,9/14/17,,Debit Card Purchase Return UNITED xxx xxx 2732 TX,Other Transportation,86.1,
ChasePersonalCredit,,9/14/17,,MACYS FAIR OAKS,Clothing/Shoes,-151.05,
ChasePersonalCredit,,9/14/17,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,6608.95,
ChasePersonalCredit,,9/14/17,,LINDA DRESSLER MD,Healthcare/Medical,-25,
ChasePersonalCredit,,9/14/17,,TYSON SMILES,Healthcare/Medical,-50,
ChasePersonalCredit,,9/14/17,,BUBBLES #3254,Personal Care,-46,
JointChecking,,9/14/17,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-47,
ChasePersonalCredit,,9/15/17,,REI #84 FAIRFAX,Clothing/Shoes,-30.69,
ChasePersonalCredit,,9/15/17,,Larmour Chiropractic,Healthcare/Medical,-35.69,
ChasePersonalCredit,,9/15/17,,ARLINGTON METER PARKING,Parking,-1.1,
ChasePersonalCredit,,9/15/17,,BROW ART 23 - FAIR OAK,Personal Care,-17,
PersonalChecking,,9/15/17,,CHASE CREDIT CRD AUTOPAY    ***********5917,Credit Card Payments,-6608.95,
PersonalChecking,,9/15/17,,HARRIS TEETER #0081      RESTON       VA,Pets/Pet Care,-42.67,
PersonalChecking,,9/15/17,,IRS              USATAXPYMT ***********7660,Taxes,-6200,
PersonalChecking,,9/15/17,,DOMINION ENGY VA ONLINE PMT ***********3POS,Utilities,-262.11,
PersonalSavings,,9/15/17,,INTEREST PAID,Interest,38.61,
ChasePersonalCredit,,9/17/17,,APPLE STORE #R271,Business Miscellaneous,-687.94,
ChasePersonalCredit,,9/17/17,THREE STORE telephone while abroad,THREE STORE,Business Miscellaneous,-20.42,
ChasePersonalCredit,,9/17/17,,STARBUCKS CARD RELOAD,Dining,-10,
ChasePersonalCredit,,9/17/17,,CONTAINERSTORERESTONVA,General Merchandise,-1.58,
ChasePersonalCredit,,9/17/17,,AETNA HEALTH MANAGEMENT,Health Insurance Premium,-493.66,
ChasePersonalCredit,,9/17/17,,VERIZON*RECURRING PAY,Telephone Services,-81.18,
BusinessSparkVisa,,9/18/17,,LINKEDIN-xxx*xxx4243 LNKD.IN/BILL CA x4043 USA,Online Services,-29.99,
ChasePersonalCredit,,9/18/17,,AMERICAN CIVIL LIBERTIES,Charitable Giving,-50,
ChasePersonalCredit,,9/18/17,,BEST ONE,Dining,-40.85,
PersonalChecking,,9/18/17,,INTEREST PAID,Interest,0.7,
PersonalChecking,,9/18/17,,BENEFITWALLET    CLAIMS     ***********5973,Transfers,110.69,
ChasePersonalCredit,,9/19/17,,CAFFETTERIA,Dining,-7.63,
PersonalChecking,,9/19/17,,VA DEPT TAXATION TAX PAYMEN ***********5973,Taxes,-200,
BusinessChecking,,9/20/17,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...2994,Credit Card Payments,-149.49,
BusinessSparkVisa,,9/20/17,,CAPITAL ONE AUTOPAY PYMT AuthDate 25-A UG,Credit Card Payments,149.49,
ChasePersonalCredit,,9/20/17,,TRAINLINE,Other Transportation,-51.71,
ChasePersonalCredit,,9/21/17,,USAA INSURANCE PYMT,Insurance,-77.74,
ChasePersonalCredit,,9/21/17,,PEEL HEY GUEST HOUSE,Travel - Lodging,-405.66,
JointChecking,,9/22/17,,HERNDON ANIMAL MEDICAL   HERNDON      VA,Pets/Pet Care,-293.75,
ChasePersonalCredit,,9/25/17,,FRENCH LIEUTENANTS BIS,Dining,-34.27,
PersonalChecking,,9/25/17,,LLOYDS,Insurance,-203.96,
PersonalChecking,,9/25/17,,LLOYDSPORTCHESTER        FAREHAM,Travel - Lodging,-206,
ChasePersonalCredit,,9/26/17,,HARBERTONFORD,Dining,-14.45,
JointChecking,,9/26/17,,INTEREST PAID,Interest,0.1,
BusinessChecking,,9/27/17,,Debit Card Purchase GOOGLE DOMAINS G CO HELPPAY CA,Online Services,-5,
ChasePersonalCredit,,9/27/17,,TRAINLINE,Other Transportation,-73.75,
ChasePersonalCredit,,9/28/17,,EUROSTAR INTERNET,Other Transportation,-261.18,
JointChecking,,9/28/17,,HERNDON ANIMAL MEDICAL   HERNDON      VA,Pets/Pet Care,-95.8,
PersonalChecking,,9/28/17,,Community Realty WEB PMTS   ***********02F2,Rent,-3115,
PersonalChecking,,9/29/17,,PARIS MAUBEUGE           PARIS,Conference,-178.84,
PersonalChecking,,10/3/17,Food at CDG,RELAY 3x0280PX  xx3054   9xxx0280RELAY,Groceries,-20.41,
PersonalChecking,,10/3/17,novec refund,DEPOSIT@MOBILE,Utilities,326.44,
ChasePersonalCredit,,10/4/17,,HARRIS TEETER #0081,Groceries,-60.59,
BusinessChecking,,10/5/17,,Mobile Deposit,Transfers,844,
ChasePersonalCredit,,10/5/17,,BEN &amp; JERRY'S REST,Restaurants/Dining,-4.1,
ChasePersonalCredit,,10/6/17,,APL* ITUNES.COM/BILL,Online Services,-0.99,
ChasePersonalCredit,,10/6/17,,APL* ITUNES.COM/BILL,Online Services,-9.99,
JointChecking,,10/6/17,,COUNTY OF FFX    PP PREPAY  ***********1002,Tax - Honda,-374.17,
ChasePersonalCredit,,10/8/17,,MEETUP ORG BSC 6M,Business Miscellaneous,-59.94,
ChasePersonalCredit,,10/9/17,,GIANT 0747,Groceries,-36.64,
ChasePersonalCredit,,10/9/17,,GIANT 0747,Pets/Pet Care,-8.2,
ChasePersonalCredit,,10/9/17,,0723 EXTRA SPACE STORA,Rent,-95,
ChasePersonalCredit,,10/10/17,,DRI*LIT&amp;LATSALES,Business Miscellaneous,-38.07,
PersonalChecking,,10/10/17,Investment Amer Cap Planning,CHECK # 0xxxxx1047,Other Bills,-2625,
ChasePersonalCredit,,10/11/17,,AGILE DC xxx-xxx-6854,Conference,-200,
ChasePersonalCredit,,10/12/17,,HARRIS TEETER #0081,Groceries,-28.39,
ChasePersonalCredit,,10/13/17,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,6026.27,
ChasePersonalCredit,,10/13/17,,WHOLEFDS RES x0061,Dining,-24.98,
ChasePersonalCredit,,10/13/17,,THE EYEWEAR GALLERY,Healthcare/Medical,-225,
PersonalSavings,,10/13/17,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,3.78,
ChasePersonalCredit,,10/15/17,,SQ *DORA BELTRAN,Groceries,-5,
ChasePersonalCredit,,10/15/17,,SQ *SUNNYSIDE VENTURES  L,Groceries,-3.5,
ChasePersonalCredit,,10/15/17,,Business Cards FEDEXOFFICE xxxx5137,Office Supplies,-58.47,
ChasePersonalCredit,,10/15/17,,AT&amp;T*BILL PAYMENT,Telephone Services,-55.8,
ChasePersonalCredit,,10/16/17,Meetup snacks,HARRIS TEETER #0081,Business Miscellaneous,-27.59,
ChasePersonalCredit,,10/16/17,,Mount Olympus Berry Far,Groceries,-11.75,
JointChecking,,10/16/17,,BLACKWOOD VETERINARY S   xxx-xxx-8844 VA,Pets/Pet Care,-69.33,
JointChecking,,10/16/17,,HERNDON ANIMAL MEDICAL   HERNDON      VA,Pets/Pet Care,-270.75,
PersonalChecking,,10/16/17,,CHASE CREDIT CRD AUTOPAY    ***********1150,Credit Card Payments,-6026.27,
ChasePersonalCredit,,10/17/17,,AMERICAN CIVIL LIBERTIES,Charitable Giving,-50,
ChasePersonalCredit,,10/17/17,,EXXONMOBIL xxxx9563,Gasoline/Fuel,-27.51,
ChasePersonalCredit,,10/17/17,,VERIZON*RECURRING PAY,Telephone Services,-81.18,
PersonalChecking,,10/17/17,,INTEREST PAID,Interest,0.34,
ChasePersonalCredit,,10/18/17,,GMU-PARKING DECK II,Parking,-9,
ChasePersonalCredit,,10/20/17,,Amazon.com,Books related to work,-10.76,
ChasePersonalCredit,,10/20/17,,HARRIS TEETER #0081,Groceries,-23.61,
ChasePersonalCredit,,10/20/17,,HARRIS TEETER #0081,Groceries,-10,
BusinessSparkVisa,,10/21/17,,CAPITAL ONE AUTOPAY PYMT AuthDate 27-S ep AuthDate 27-S ep,Credit Card Payments,29.99,
ChasePersonalCredit,,10/22/17,,Amazon.com,Books related to work,-9.04,
ChasePersonalCredit,,10/22/17,,COSTCO GAS #0204,Gasoline/Fuel,-11.77,
ChasePersonalCredit,,10/22/17,,PAYPAL *EBAY INC,General Merchandise,-0.49,
ChasePersonalCredit,,10/22/17,,COSTCO WHSE #0204,Groceries,-52.3,
ChasePersonalCredit,,10/22/17,PP*MCCAWLEYCOF bottled water,PP*MCCAWLEYCOF,Groceries,-2,
ChasePersonalCredit,,10/22/17,,PINNACLE FAMILY PRACTICE,Healthcare/Medical,-33.12,
